Annotation	Gene	Input
GO:0005881_cytoplasmic microtubule	Dynlt1c	1	
GO:0099503_secretory vesicle	Dynlt1c	1	
GO:0005575_cellular_component	Gm12409	1	
GO:0005575_cellular_component	Gm2848	1	
GO:0005575_cellular_component	Gm2854	1	
GO:0005887_integral component of plasma membrane	Kcnj13	1	
GO:0016020_membrane	Kcnj13	1	
GO:0016021_integral component of membrane	Kcnj13	1	
GO:0005575_cellular_component	Gm2861	1	
GO:0005575_cellular_component	Gm15319	1	
GO:0005575_cellular_component	Btbd35f12	1	
GO:0005634_nucleus	Fancf	1	
GO:0043240_Fanconi anaemia nuclear complex	Fancf	1	
GO:0043240_Fanconi anaemia nuclear complex	Fancf	1	
GO:0005575_cellular_component	Gm15023	1	
GO:0005575_cellular_component	Gm2885	1	
GO:0005575_cellular_component	Gm2888	1	
GO:0005575_cellular_component	Gm2912	1	
GO:0005575_cellular_component	Gm10340	1	
GO:0005575_cellular_component	Btbd35f15	1	
GO:0005575_cellular_component	Gm2916	1	
GO:0005575_cellular_component	Btbd35f13	1	
GO:0005575_cellular_component	Btbd35f14	1	
GO:0005575_cellular_component	Foxd2os	1	
GO:0005575_cellular_component	Mroh2a	1	
GO:0005575_cellular_component	Btbd35f6	1	
GO:0005575_cellular_component	Gm11627	1	
GO:0005575_cellular_component	Gm2974	1	
GO:0005575_cellular_component	Gm1604a	1	
GO:0005575_cellular_component	Gm2990	1	
GO:0005575_cellular_component	Gm2995	1	
GO:0005737_cytoplasm	Cyp4a32	1	
GO:0016324_apical plasma membrane	Cyp4a32	1	
GO:0043231_intracellular membrane-bounded organelle	Cyp4a32	1	
GO:0070062_extracellular exosome	Cyp4a32	1	
GO:0005575_cellular_component	5930403N24Rik	1	
GO:0005575_cellular_component	Gm13040	1	
GO:0005575_cellular_component	Gm3004	1	
GO:0005575_cellular_component	Gm13057	1	
GO:0005634_nucleus	Gm16405	1	
GO:0005575_cellular_component	Gm3015	1	
GO:0005575_cellular_component	1700017G19Rik	1	
GO:0005575_cellular_component	Gm16427	1	
GO:0005634_nucleus	Gm16430	1	
GO:0005575_cellular_component	Gm3029	1	
GO:0005575_cellular_component	Gm10518	1	
GO:0005575_cellular_component	Gm3043	1	
GO:0005575_cellular_component	Gm3045	1	
GO:0005575_cellular_component	Gm3047	1	
GO:0005575_cellular_component	Gm10362	1	
GO:0005575_cellular_component	Cldn34b1	1	
GO:0005575_cellular_component	Gm3054	1	
GO:0005575_cellular_component	Gm3055	1	
GO:0005575_cellular_component	Gm3065	1	
GO:0005634_nucleus	Tceal7	1	
GO:0005575_cellular_component	Gm3072	1	
GO:0005575_cellular_component	Gm16429	1	
GO:0005575_cellular_component	Gm3090	1	
GO:0005575_cellular_component	Gm3099	1	
GO:0005575_cellular_component	Gm3106	1	
GO:0005575_cellular_component	Gm11360	1	
GO:0005575_cellular_component	Gm3115	1	
GO:0005575_cellular_component	Gm3127	1	
GO:0005575_cellular_component	Gm13102	1	
GO:0005575_cellular_component	Mfsd4b3	1	
GO:0005886_plasma membrane	Mfsd4b3	1	
GO:0016020_membrane	Mfsd4b3	1	
GO:0016021_integral component of membrane	Mfsd4b3	1	
GO:0005575_cellular_component	Vstm1	1	
GO:0005575_cellular_component	Iqcf6	1	
GO:0005575_cellular_component	Gm3139	1	
GO:0005575_cellular_component	Gm3147	1	
GO:0005575_cellular_component	Gm3149	1	
GO:0005575_cellular_component	Gm3159	1	
GO:0005575_cellular_component	Gm15448	1	
GO:0005575_cellular_component	Gm3182	1	
GO:0005575_cellular_component	Gm3183	1	
GO:0005575_cellular_component	Gm3187	1	
GO:0005886_plasma membrane	Olfr596	1	
GO:0005829_cytosol	Ahnak2	1	
GO:0005886_plasma membrane	Ahnak2	1	
GO:0030018_Z disc	Ahnak2	1	
GO:0030315_T-tubule	Ahnak2	1	
GO:0030659_cytoplasmic vesicle membrane	Ahnak2	1	
GO:0043034_costamere	Ahnak2	1	
GO:0005575_cellular_component	Gm3213	1	
GO:0000228_nuclear chromosome	Hist1h4m	1	
GO:0000784_nuclear chromosome, telomeric region	Hist1h4m	1	
GO:0000786_nucleosome	Hist1h4m	1	
GO:0000788_nuclear nucleosome	Hist1h4m	1	
GO:0005634_nucleus	Hist1h4m	1	
GO:0016020_membrane	Hist1h4m	1	
GO:0031012_extracellular matrix	Hist1h4m	1	
GO:0043234_protein complex	Hist1h4m	1	
GO:0070062_extracellular exosome	Hist1h4m	1	
GO:0005575_cellular_component	Gm3225	1	
GO:0005575_cellular_component	Gm3233	1	
GO:0005575_cellular_component	Gm16513	1	
GO:0005575_cellular_component	Gm3238	1	
GO:0005575_cellular_component	Gm10424	1	
GO:0005575_cellular_component	Gm3250	1	
GO:0005575_cellular_component	Snhg15	1	
GO:0005634_nucleus	Supt4b	1	
GO:0032044_DSIF complex	Supt4b	1	
GO:0005575_cellular_component	Gm3259	1	
GO:0005575_cellular_component	Gm3269	1	
GO:0005575_cellular_component	Gm3278	1	
GO:0005575_cellular_component	Gm3285	1	
GO:0005575_cellular_component	Tcp10c	1	
GO:0005575_cellular_component	Gm3286	1	
GO:0005575_cellular_component	Cfap47	1	
GO:0005575_cellular_component	Cyp3a41b	1	
GO:0005789_endoplasmic reticulum membrane	Cyp3a41b	1	
GO:0043231_intracellular membrane-bounded organelle	Cyp3a41b	1	
GO:0005575_cellular_component	Zfp980	1	
GO:0005575_cellular_component	Gm11938	1	
GO:0005575_cellular_component	Gm3327	1	
GO:0005575_cellular_component	Gm3331	1	
GO:0005575_cellular_component	Zfp981	1	
GO:0005575_cellular_component	Cyp3a59	1	
GO:0005575_cellular_component	Gm3363	1	
GO:0005575_cellular_component	Gm9833	1	
GO:0005575_cellular_component	Gm3364	1	
GO:0005575_cellular_component	Gm11937	1	
GO:0005575_cellular_component	Gm3371	1	
GO:0005575_cellular_component	Gm3376	1	
GO:0005575_cellular_component	Gm10409	1	
GO:0005886_plasma membrane	Ly6c2	1	
GO:0016020_membrane	Ly6c2	1	
GO:0031225_anchored component of membrane	Ly6c2	1	
GO:0005575_cellular_component	Gm3402	1	
GO:0005575_cellular_component	Gm3404	1	
GO:0005575_cellular_component	Gm3409	1	
GO:0005575_cellular_component	Gm3411	1	
GO:0005575_cellular_component	9030025P20Rik	1	
GO:0005575_cellular_component	Gm3415	1	
GO:0005575_cellular_component	Zkscan16	1	
GO:0005829_cytosol	Amd2	1	
GO:0005829_cytosol	Amd2	1	
GO:0005575_cellular_component	Gm3417	1	
GO:0005575_cellular_component	Gm9994	1	
GO:0005575_cellular_component	Gm3424	1	
GO:0005575_cellular_component	Gm3435	1	
GO:0005575_cellular_component	Gm3443	1	
GO:0005575_cellular_component	Gm3448	1	
GO:0005575_cellular_component	Gm3453	1	
GO:0005575_cellular_component	Mup7	1	
GO:0005575_cellular_component	Gm3458	1	
GO:0005575_cellular_component	Gm3460	1	
GO:0005575_cellular_component	Zfp984	1	
GO:0005575_cellular_component	Mup8	1	
GO:0005575_cellular_component	Defa35	1	
GO:0005575_cellular_component	Gm3474	1	
GO:0005575_cellular_component	Gm3476	1	
GO:0005575_cellular_component	Gm15217	1	
GO:0005575_cellular_component	Gm3486	1	
GO:0005575_cellular_component	4930522L14Rik	1	
GO:0005575_cellular_component	1700025D23Rik	1	
GO:0005575_cellular_component	Speer4f2	1	
GO:0005575_cellular_component	Gm15293	1	
GO:0005575_cellular_component	Gm10413	1	
GO:0005575_cellular_component	Gm3509	1	
GO:0005575_cellular_component	Gm3510	1	
GO:0005575_cellular_component	Gm15292	1	
GO:0005575_cellular_component	Gm3512	1	
GO:0005634_nucleus	Gm20888	1	
GO:0005575_cellular_component	Gm3532	1	
GO:0005575_cellular_component	Gm10408	1	
GO:0005575_cellular_component	Gm3543	1	
GO:0005575_cellular_component	Gm3552	1	
GO:0005575_cellular_component	Gm3556	1	
GO:0005575_cellular_component	Gm3561	1	
GO:0005575_cellular_component	Defa32	1	
GO:0005575_cellular_component	Defa37	1	
GO:0005634_nucleus	Gm20890	1	
GO:0005575_cellular_component	Gm3573	1	
GO:0005575_cellular_component	Gm3587	1	
GO:0005575_cellular_component	Defa34	1	
GO:0005654_nucleoplasm	Sap18b	1	
GO:0005829_cytosol	Sap18b	1	
GO:0016604_nuclear body	Sap18b	1	
GO:0016607_nuclear speck	Sap18b	1	
GO:0035145_exon-exon junction complex	Sap18b	1	
GO:0061574_ASAP complex	Sap18b	1	
GO:0005575_cellular_component	9230110K08Rik	1	
GO:0005575_cellular_component	Gm3594	1	
GO:0005575_cellular_component	Gm3596	1	
GO:0005575_cellular_component	Gm3598	1	
GO:0005575_cellular_component	Gm3604	1	
GO:0005575_cellular_component	Gm3618	1	
GO:0005575_cellular_component	Gm3627	1	
GO:0005575_cellular_component	Gm3633	1	
GO:0005575_cellular_component	Gm10377	1	
GO:0005575_cellular_component	9130019P16Rik	1	
GO:0005575_cellular_component	Gm3644	1	
GO:0005575_cellular_component	Gm3646	1	
GO:0005575_cellular_component	Gm10251	1	
GO:0005634_nucleus	Gm10488	1	
GO:0005575_cellular_component	Gm3676	1	
GO:0005575_cellular_component	Gm15535	1	
GO:0005575_cellular_component	Gm3685	1	
GO:0005575_cellular_component	Gm10376	1	
GO:0005634_nucleus	Gm14632	1	
GO:0005575_cellular_component	Gm3696	1	
GO:0005575_cellular_component	Btbd35f16	1	
GO:0000445_THO complex part of transcription export complex	BC005561	1	
GO:0005622_intracellular	BC005561	1	
GO:0005623_cell	BC005561	1	
GO:0005575_cellular_component	Gm3704	1	
GO:0005575_cellular_component	Btbd35f3	1	
GO:0005634_nucleus	Gm10230	1	
GO:0005575_cellular_component	Gm13111	1	
GO:0005575_cellular_component	Gm16434	1	
GO:0005575_cellular_component	Gm13446	1	
GO:0005575_cellular_component	Gm3727	1	
GO:0005575_cellular_component	Gm3728	1	
GO:0005575_cellular_component	Gm3734	1	
GO:0005575_cellular_component	Btbd35f4	1	
GO:0005575_cellular_component	Btbd35f27	1	
GO:0005575_cellular_component	Gm3764	1	
GO:0005575_cellular_component	Gm3772	1	
GO:0005575_cellular_component	Gm3775	1	
GO:0005575_cellular_component	Gm3776	1	
GO:0005575_cellular_component	Gm10639	1	
GO:0005575_cellular_component	Gm3787	1	
GO:0005575_cellular_component	2810410L24Rik	1	
GO:0005575_cellular_component	Gm10375	1	
GO:0005634_nucleus	Gm20911	1	
GO:0005575_cellular_component	Gm3822	1	
GO:0005575_cellular_component	Gm3830	1	
GO:0005575_cellular_component	Gm3831	1	
GO:0005575_cellular_component	D830025C05Rik	1	
GO:0005575_cellular_component	Gm3844	1	
GO:0005575_cellular_component	Vmn1r79	1	
GO:0005615_extracellular space	Trav6d-6	1	
GO:0005575_cellular_component	Smim17	1	
GO:0005575_cellular_component	Nhsl2	1	
GO:0005575_cellular_component	4732419C18Rik	1	
GO:0005575_cellular_component	Gm3867	1	
GO:0005615_extracellular space	Ccl21b	1	
GO:0009897_external side of plasma membrane	Ccl21b	1	
GO:0005575_cellular_component	Vmn2r55	1	
GO:0005575_cellular_component	Gm3873	1	
GO:0001533_cornified envelope	Sprr2a3	1	
GO:0005737_cytoplasm	Sprr2a3	1	
GO:0005575_cellular_component	Gm3893	1	
GO:0005575_cellular_component	Gm3896	1	
GO:0005887_integral component of plasma membrane	Gm3898	1	
GO:0005913_cell-cell adherens junction	Gm3898	1	
GO:0005575_cellular_component	Gm3902	1	
GO:0005575_cellular_component	Gm13305	1	
GO:0005575_cellular_component	Vmn2r31	1	
GO:0005575_cellular_component	Gm3924	1	
GO:0005615_extracellular space	Gm10904	1	
GO:0005575_cellular_component	Vmn2r34	1	
GO:0005575_cellular_component	Gm3944	1	
GO:0005575_cellular_component	Vmn2r36	1	
GO:0005575_cellular_component	Gm3952	1	
GO:0005575_cellular_component	1700003E24Rik	1	
GO:0016021_integral component of membrane	Gm13769	1	
GO:0005575_cellular_component	Gm3970	1	
GO:0005634_nucleus	Gm20937	1	
GO:0005575_cellular_component	Gm3993	1	
GO:0005575_cellular_component	Gm10697	1	
GO:0005575_cellular_component	Gm4022	1	
GO:0005575_cellular_component	Gm4026	1	
GO:0005575_cellular_component	Gm4027	1	
GO:0005575_cellular_component	Vmn2r40	1	
GO:0005575_cellular_component	Fthl17d	1	
GO:0005575_cellular_component	Prdm11	1	
GO:0005634_nucleus	Prdm11	1	
GO:0005737_cytoplasm	Prdm11	1	
GO:0005634_nucleus	Gm16381	1	
GO:0005737_cytoplasm	Gm16381	1	
GO:0005575_cellular_component	Gm15234	1	
GO:0005575_cellular_component	Gm4035	1	
GO:0005575_cellular_component	2810047C21Rik2	1	
GO:0005852_eukaryotic translation initiation factor 3 complex	Eif3j2	1	
GO:0005852_eukaryotic translation initiation factor 3 complex	Eif3j2	1	
GO:0005575_cellular_component	Vmn2r45	1	
GO:0005575_cellular_component	Apol7d	1	
GO:0005575_cellular_component	Gm4047	1	
GO:0005575_cellular_component	Gm4055	1	
GO:0005575_cellular_component	Vmn2r41	1	
GO:0005575_cellular_component	Gm4064	1	
GO:0001669_acrosomal vesicle	Gm10267	1	
GO:0005615_extracellular space	Gm10267	1	
GO:0005575_cellular_component	Gm4070	1	
GO:0005575_cellular_component	Gm4076	1	
GO:0005575_cellular_component	Gm10256	1	
GO:0005575_cellular_component	Gm12059	1	
GO:0005575_cellular_component	Gm10352	1	
GO:0005575_cellular_component	C920021L13Rik	1	
GO:0005575_cellular_component	Vmn2r47	1	
GO:0005575_cellular_component	Vmn2r46	1	
GO:0005575_cellular_component	Vmn2r51	1	
GO:0000790_nuclear chromatin	H2al1a	1	
GO:0000790_nuclear chromatin	H2al1b	1	
GO:0000790_nuclear chromatin	H2al1c	1	
GO:0000790_nuclear chromatin	H2al1d	1	
GO:0000790_nuclear chromatin	H2al1f	1	
GO:0005575_cellular_component	Gm4117	1	
GO:0000790_nuclear chromatin	H2al1g	1	
GO:0000790_nuclear chromatin	H2al1h	1	
GO:0000790_nuclear chromatin	H2al1i	1	
GO:0005575_cellular_component	Gm4131	1	
GO:0005575_cellular_component	Gm4133	1	
GO:0005575_cellular_component	Vmn1r101	1	
GO:0005575_cellular_component	Gm10670	1	
GO:0005575_cellular_component	Gm4141	1	
GO:0005575_cellular_component	Vmn1r114	1	
GO:0005575_cellular_component	Vmn1r126	1	
GO:0005575_cellular_component	Vmn1r131	1	
GO:0005575_cellular_component	Gm4175	1	
GO:0008541_proteasome regulatory particle, lid subcomplex	Gm9774	1	
GO:0005575_cellular_component	Gm4177	1	
GO:0005575_cellular_component	Vmn1r138	1	
GO:0005575_cellular_component	Gm4181	1	
GO:0005634_nucleus	Rex2	1	
GO:0005575_cellular_component	Gm10666	1	
GO:0005575_cellular_component	Gm4184	1	
GO:0005575_cellular_component	1110002L01Rik	1	
GO:0005575_cellular_component	Gm4185	1	
GO:0005575_cellular_component	Gm4187	1	
GO:0005575_cellular_component	Gm4189	1	
GO:0005575_cellular_component	Vmn1r149	1	
GO:0005575_cellular_component	Tmem207	1	
GO:0016020_membrane	Tmem207	1	
GO:0016021_integral component of membrane	Tmem207	1	
GO:0005575_cellular_component	Gm10665	1	
GO:0005575_cellular_component	Gm4200	1	
GO:0005575_cellular_component	Gm4201	1	
GO:0005575_cellular_component	Gm4203	1	
GO:0005575_cellular_component	6030469F06Rik	1	
GO:0005575_cellular_component	Vmn1r158	1	
GO:0005575_cellular_component	Gm4211	1	
GO:0005575_cellular_component	Gm4214	1	
GO:0005575_cellular_component	Gm4216	1	
GO:0005575_cellular_component	Vmn1r166	1	
GO:0005575_cellular_component	Gm4221	1	
GO:0005575_cellular_component	Vmn1r168	1	
GO:0005575_cellular_component	4632428C04Rik	1	
GO:0005575_cellular_component	Vmn1r169	1	
GO:0005575_cellular_component	Gm4241	1	
GO:0005575_cellular_component	Cd300ld4	1	
GO:0005575_cellular_component	Cd300ld5	1	
GO:0005575_cellular_component	Gm4245	1	
GO:0005575_cellular_component	9130023H24Rik	1	
GO:0005575_cellular_component	BB114814	1	
GO:0005615_extracellular space	Trav12d-1	1	
GO:0005634_nucleus	Gm10696	1	
GO:0005737_cytoplasm	Gm10696	1	
GO:0019005_SCF ubiquitin ligase complex	Gm10696	1	
GO:0005575_cellular_component	Sult2a2	1	
GO:0005737_cytoplasm	Sult2a2	1	
GO:0005615_extracellular space	Trav12d-2	1	
GO:0016021_integral component of membrane	Olfr819	1	
GO:0016021_integral component of membrane	Olfr819	1	
GO:0016021_integral component of membrane	Gm10310	1	
GO:0005575_cellular_component	Amy2a1	1	
GO:0005575_cellular_component	5330434G04Rik	1	
GO:0005634_nucleus	Gm4297	1	
GO:0005615_extracellular space	Trav12n-1	1	
GO:0005575_cellular_component	Gm4301	1	
GO:0005575_cellular_component	Gm4302	1	
GO:0005575_cellular_component	Gm4303	1	
GO:0005575_cellular_component	Gm4305	1	
GO:0005575_cellular_component	Gm4307	1	
GO:0005575_cellular_component	Gm4312	1	
GO:0005575_cellular_component	Gm4316	1	
GO:0005576_extracellular region	Nps	1	
GO:0005615_extracellular space	Trav12n-2	1	
GO:0005575_cellular_component	6430590A10Rik	1	
GO:0005575_cellular_component	Gm4340	1	
GO:0005615_extracellular space	Esp16	1	
GO:0005615_extracellular space	Esp16	1	
GO:0005575_cellular_component	4732414G09Rik	1	
GO:0005887_integral component of plasma membrane	Tigit	1	
GO:0005913_cell-cell adherens junction	Tigit	1	
GO:0009986_cell surface	Tigit	1	
GO:0009986_cell surface	Tigit	1	
GO:0005615_extracellular space	Trav12-2	1	
GO:0005575_cellular_component	Scgb2b3	1	
GO:0005622_intracellular	Ankrd66	1	
GO:0005576_extracellular region	Scgb1b10	1	
GO:0005576_extracellular region	Scgb1b15	1	
GO:0005575_cellular_component	Gm14308	1	
GO:0005575_cellular_component	Gm16494	1	
GO:0005575_cellular_component	Gm14305	1	
GO:0005576_extracellular region	Scgb1b17	1	
GO:0005575_cellular_component	Gm4415	1	
GO:0005575_cellular_component	Gm14410	1	
GO:0005575_cellular_component	Gm4416	1	
GO:0005575_cellular_component	Gm4419	1	
GO:0005575_cellular_component	Gm4425	1	
GO:0005575_cellular_component	Gm14005	1	
GO:0005575_cellular_component	Gm4450	1	
GO:0005575_cellular_component	Zfp955b	1	
GO:0005575_cellular_component	1300002E11Rik	1	
GO:0005634_nucleus	Nat8f7	1	
GO:0031965_nuclear membrane	Nat8f7	1	
GO:0005575_cellular_component	Gm4491	1	
GO:0005575_cellular_component	Gm4498	1	
GO:0005575_cellular_component	Vmn1r100	1	
GO:0005575_cellular_component	Gm10668	1	
GO:0005575_cellular_component	Vmn1r112	1	
GO:0005575_cellular_component	AU016765	1	
GO:0005575_cellular_component	Vmn1r130	1	
GO:0005634_nucleus	Srcap	1	
GO:0005654_nucleoplasm	Srcap	1	
GO:0005794_Golgi apparatus	Srcap	1	
GO:0016604_nuclear body	Srcap	1	
GO:0043234_protein complex	Srcap	1	
GO:0048471_perinuclear region of cytoplasm	Srcap	1	
GO:0005575_cellular_component	Vmn1r132	1	
GO:0005575_cellular_component	Arl4aos	1	
GO:0005575_cellular_component	Gm4549	1	
GO:0005575_cellular_component	Gm14207	1	
GO:0005575_cellular_component	Vmn1r137	1	
GO:0005575_cellular_component	Gm4553	1	
GO:0005575_cellular_component	Gm4559	1	
GO:0005575_cellular_component	Gm4567	1	
GO:0005575_cellular_component	Gm10662	1	
GO:0005575_cellular_component	Vmn1r165	1	
GO:0005575_cellular_component	Gm4583	1	
GO:0070062_extracellular exosome	Amy2a4	1	
GO:0070062_extracellular exosome	Amy2a3	1	
GO:0070062_extracellular exosome	Amy2a2	1	
GO:0005575_cellular_component	Gm4593	1	
GO:0005575_cellular_component	Gm4606	1	
GO:0005634_nucleus	Zfp831	1	
GO:0005575_cellular_component	Gm14399	1	
GO:0005575_cellular_component	Gm4631	1	
GO:0005575_cellular_component	Zfp850	1	
GO:0005575_cellular_component	Gm4651	1	
GO:0005575_cellular_component	Frg2f11	1	
GO:0005575_cellular_component	Frg2f12	1	
GO:0005575_cellular_component	Frg2f13	1	
GO:0005575_cellular_component	9030622O22Rik	1	
GO:0005575_cellular_component	Gm4673	1	
GO:0005575_cellular_component	Gm4681	1	
GO:0005575_cellular_component	Scgb2b7	1	
GO:0005575_cellular_component	Scgb2b11	1	
GO:0005575_cellular_component	Scgb2b18	1	
GO:0005575_cellular_component	Scgb1b21	1	
GO:0005576_extracellular region	Scgb1b24	1	
GO:0016020_membrane	Klrb1	1	
GO:0016021_integral component of membrane	Klrb1	1	
GO:0005576_extracellular region	Scgb1b30	1	
GO:0005575_cellular_component	R3hdml	1	
GO:0005576_extracellular region	R3hdml	1	
GO:0005634_nucleus	Six3os1	1	
GO:0005737_cytoplasm	Six3os1	1	
GO:0005575_cellular_component	Gm4718	1	
GO:0005575_cellular_component	A630075F10Rik	1	
GO:0005575_cellular_component	Zfp968	1	
GO:0005575_cellular_component	Gm4724	1	
GO:0005634_nucleus	Fam205a4	1	
GO:0005575_cellular_component	Copg2os2	1	
GO:0005575_cellular_component	Tgfbr3l	1	
